Gender,Age,City,Category,Price_Category,Place_Name_x
1,10,1,4,1,Bumi Perkemahan Cibubur
1,9,1,4,1,Bumi Perkemahan Cibubur
0,2,4,4,1,Hutan Pinus Pengger
0,3,4,4,1,Hutan Pinus Pengger
1,7,4,4,1,Hutan Pinus Pengger
1,1,4,4,1,Hutan Pinus Pengger
0,10,4,4,1,Hutan Pinus Pengger
0,5,4,4,1,Hutan Pinus Pengger
0,1,4,4,1,Hutan Pinus Pengger
0,19,4,4,1,Hutan Pinus Pengger
1,0,4,4,1,Hutan Pinus Pengger
1,11,4,4,1,Hutan Pinus Pengger
0,2,4,4,1,Hutan Pinus Pengger
0,13,4,4,1,Hutan Pinus Pengger
1,0,4,4,1,Hutan Pinus Pengger
1,10,4,4,1,Hutan Pinus Pengger
0,5,4,4,1,Hutan Pinus Pengger
1,20,4,4,1,Hutan Pinus Pengger
1,20,4,4,1,Hutan Pinus Pengger
0,11,4,4,1,Hutan Pinus Pengger
0,11,4,4,1,Hutan Pinus Pengger
0,9,4,4,1,Hutan Pinus Pengger
0,16,4,4,1,Hutan Pinus Pengger
1,9,4,4,1,Hutan Pinus Pengger
0,2,2,2,2,Umbul Sidomukti
0,16,2,2,2,Umbul Sidomukti
0,3,2,2,2,Umbul Sidomukti
1,11,2,2,2,Umbul Sidomukti
0,1,2,2,2,Umbul Sidomukti
0,14,2,2,2,Umbul Sidomukti
0,9,2,2,2,Umbul Sidomukti
0,9,2,2,2,Umbul Sidomukti
1,21,2,2,2,Umbul Sidomukti
1,0,2,2,2,Umbul Sidomukti
0,16,2,2,2,Umbul Sidomukti
0,7,2,2,2,Umbul Sidomukti
1,2,2,2,2,Umbul Sidomukti
0,15,2,2,2,Umbul Sidomukti
0,15,2,2,2,Umbul Sidomukti
1,8,2,2,2,Umbul Sidomukti
0,1,2,2,2,Umbul Sidomukti
0,9,2,2,2,Umbul Sidomukti
0,16,2,2,2,Umbul Sidomukti
1,19,2,2,2,Umbul Sidomukti
1,11,2,2,2,Umbul Sidomukti
0,16,2,2,2,Umbul Sidomukti
0,10,2,2,2,Umbul Sidomukti
1,10,2,2,2,Umbul Sidomukti
1,4,2,2,2,Umbul Sidomukti
0,10,2,2,2,Umbul Sidomukti
1,16,2,2,2,Umbul Sidomukti
0,18,2,2,2,Umbul Sidomukti
1,20,2,2,2,Umbul Sidomukti
1,11,2,2,2,Umbul Sidomukti
0,2,4,0,1,Pantai Glagah
1,8,4,0,1,Pantai Glagah
1,1,4,0,1,Pantai Glagah
0,0,4,0,1,Pantai Glagah
1,19,4,0,1,Pantai Glagah
0,17,4,0,1,Pantai Glagah
1,14,4,0,1,Pantai Glagah
0,14,4,0,1,Pantai Glagah
0,16,4,0,1,Pantai Glagah
1,0,4,0,1,Pantai Glagah
1,7,4,0,1,Pantai Glagah
0,1,4,0,1,Pantai Glagah
0,19,4,0,1,Pantai Glagah
1,12,4,0,1,Pantai Glagah
1,12,4,0,1,Pantai Glagah
1,16,4,0,1,Pantai Glagah
0,19,4,0,1,Pantai Glagah
0,2,4,2,1,Goa Cerme
1,11,4,2,1,Goa Cerme
0,0,4,2,1,Goa Cerme
0,1,4,2,1,Goa Cerme
0,17,4,2,1,Goa Cerme
0,17,4,2,1,Goa Cerme
1,3,4,2,1,Goa Cerme
1,0,4,2,1,Goa Cerme
0,20,4,2,1,Goa Cerme
0,10,4,2,1,Goa Cerme
0,10,4,2,1,Goa Cerme
0,16,4,2,1,Goa Cerme
0,12,4,2,1,Goa Cerme
1,10,4,2,1,Goa Cerme
1,5,4,2,1,Goa Cerme
1,5,4,2,1,Goa Cerme
0,18,4,2,1,Goa Cerme
1,11,4,2,1,Goa Cerme
1,12,4,2,1,Goa Cerme
1,16,4,2,1,Goa Cerme
1,12,4,2,1,Goa Cerme
1,11,4,2,1,Goa Cerme
0,2,1,4,1,Taman Impian Jaya Ancol
0,2,1,4,1,Taman Impian Jaya Ancol
0,19,1,4,1,Taman Impian Jaya Ancol
1,8,1,4,1,Taman Impian Jaya Ancol
0,15,1,4,1,Taman Impian Jaya Ancol
1,4,1,4,1,Taman Impian Jaya Ancol
1,19,1,4,1,Taman Impian Jaya Ancol
0,11,1,4,1,Taman Impian Jaya Ancol
1,11,1,4,1,Taman Impian Jaya Ancol
0,9,1,4,1,Taman Impian Jaya Ancol
0,9,1,4,1,Taman Impian Jaya Ancol
0,11,1,4,1,Taman Impian Jaya Ancol
0,13,1,4,1,Taman Impian Jaya Ancol
0,15,1,4,1,Taman Impian Jaya Ancol
0,1,1,4,1,Taman Impian Jaya Ancol
0,16,1,4,1,Taman Impian Jaya Ancol
1,12,1,4,1,Taman Impian Jaya Ancol
1,20,1,4,1,Taman Impian Jaya Ancol
0,19,1,4,1,Taman Impian Jaya Ancol
1,22,1,4,1,Taman Impian Jaya Ancol
1,10,1,4,1,Taman Impian Jaya Ancol
1,13,1,4,1,Taman Impian Jaya Ancol
0,13,1,4,1,Taman Impian Jaya Ancol
0,13,1,4,1,Taman Impian Jaya Ancol
0,2,4,1,1,Wisata Kraton Jogja
1,22,4,1,1,Wisata Kraton Jogja
0,6,4,1,1,Wisata Kraton Jogja
0,13,4,1,1,Wisata Kraton Jogja
1,7,4,1,1,Wisata Kraton Jogja
1,7,4,1,1,Wisata Kraton Jogja
0,14,4,1,1,Wisata Kraton Jogja
0,9,4,1,1,Wisata Kraton Jogja
1,21,4,1,1,Wisata Kraton Jogja
0,20,4,1,1,Wisata Kraton Jogja
0,4,4,1,1,Wisata Kraton Jogja
0,14,4,1,1,Wisata Kraton Jogja
0,11,4,1,1,Wisata Kraton Jogja
1,21,4,1,1,Wisata Kraton Jogja
0,13,4,1,1,Wisata Kraton Jogja
1,5,4,1,1,Wisata Kraton Jogja
1,1,4,1,1,Wisata Kraton Jogja
1,12,4,1,1,Wisata Kraton Jogja
1,15,4,1,1,Wisata Kraton Jogja
1,19,4,1,1,Wisata Kraton Jogja
0,2,1,0,1,Pulau Bidadari
1,8,1,0,1,Pulau Bidadari
0,13,1,0,1,Pulau Bidadari
0,0,1,0,1,Pulau Bidadari
0,12,1,0,1,Pulau Bidadari
1,4,1,0,1,Pulau Bidadari
0,14,1,0,1,Pulau Bidadari
0,6,1,0,1,Pulau Bidadari
1,14,1,0,1,Pulau Bidadari
0,4,1,0,1,Pulau Bidadari
0,12,1,0,1,Pulau Bidadari
0,1,1,0,1,Pulau Bidadari
1,12,1,0,1,Pulau Bidadari
0,13,1,0,1,Pulau Bidadari
0,2,1,0,1,Pulau Bidadari
0,2,1,0,1,Pulau Bidadari
1,12,1,0,1,Pulau Bidadari
0,10,1,0,1,Pulau Bidadari
1,1,1,0,1,Pulau Bidadari
0,20,1,0,1,Pulau Bidadari
1,9,1,0,1,Pulau Bidadari
1,10,1,0,1,Pulau Bidadari
1,21,1,0,1,Pulau Bidadari
1,10,1,0,1,Pulau Bidadari
0,2,4,4,1,Blue Lagoon Jogja
1,8,4,4,1,Blue Lagoon Jogja
0,3,4,4,1,Blue Lagoon Jogja
0,6,4,4,1,Blue Lagoon Jogja
0,13,4,4,1,Blue Lagoon Jogja
1,19,4,4,1,Blue Lagoon Jogja
1,6,4,4,1,Blue Lagoon Jogja
0,1,4,4,1,Blue Lagoon Jogja
0,16,4,4,1,Blue Lagoon Jogja
0,11,4,4,1,Blue Lagoon Jogja
0,14,4,4,1,Blue Lagoon Jogja
1,11,4,4,1,Blue Lagoon Jogja
0,9,4,4,1,Blue Lagoon Jogja
1,21,4,4,1,Blue Lagoon Jogja
0,7,4,4,1,Blue Lagoon Jogja
1,20,4,4,1,Blue Lagoon Jogja
1,15,4,4,1,Blue Lagoon Jogja
1,10,4,4,1,Blue Lagoon Jogja
0,6,4,4,1,Blue Lagoon Jogja
1,12,4,4,1,Blue Lagoon Jogja
1,4,4,4,1,Blue Lagoon Jogja
0,11,4,4,1,Blue Lagoon Jogja
1,9,4,4,1,Blue Lagoon Jogja
1,20,4,4,1,Blue Lagoon Jogja
0,15,4,4,1,Blue Lagoon Jogja
1,22,4,4,1,Blue Lagoon Jogja
0,19,4,4,1,Blue Lagoon Jogja
0,12,4,4,1,Blue Lagoon Jogja
1,13,4,4,1,Blue Lagoon Jogja
0,19,3,1,1,House of Sampoerna
1,12,3,1,1,House of Sampoerna
1,16,3,1,1,House of Sampoerna
0,6,3,1,1,House of Sampoerna
0,15,3,1,1,House of Sampoerna
1,17,3,1,1,House of Sampoerna
0,10,3,1,1,House of Sampoerna
1,0,3,1,1,House of Sampoerna
1,8,3,1,1,House of Sampoerna
0,7,3,1,1,House of Sampoerna
0,11,3,1,1,House of Sampoerna
1,13,3,1,1,House of Sampoerna
1,10,3,1,1,House of Sampoerna
1,10,3,1,1,House of Sampoerna
1,10,3,1,1,House of Sampoerna
0,9,3,1,1,House of Sampoerna
1,9,3,1,1,House of Sampoerna
1,9,3,1,1,House of Sampoerna
0,10,3,1,1,House of Sampoerna
1,7,3,1,1,House of Sampoerna
1,21,3,1,1,House of Sampoerna
0,19,4,0,1,Pantai Wediombo
1,8,4,0,1,Pantai Wediombo
0,15,4,0,1,Pantai Wediombo
0,19,4,0,1,Pantai Wediombo
1,6,4,0,1,Pantai Wediombo
0,10,4,0,1,Pantai Wediombo
0,7,4,0,1,Pantai Wediombo
0,20,4,0,1,Pantai Wediombo
1,5,4,0,1,Pantai Wediombo
1,12,4,0,1,Pantai Wediombo
0,1,4,0,1,Pantai Wediombo
1,7,4,0,1,Pantai Wediombo
0,12,4,0,1,Pantai Wediombo
1,16,4,0,1,Pantai Wediombo
0,15,4,0,1,Pantai Wediombo
0,7,4,0,1,Pantai Wediombo
0,19,1,1,1,Galeri Indonesia Kaya
1,21,1,1,1,Galeri Indonesia Kaya
0,19,1,1,1,Galeri Indonesia Kaya
1,20,1,1,1,Galeri Indonesia Kaya
0,9,1,1,1,Galeri Indonesia Kaya
1,4,1,1,1,Galeri Indonesia Kaya
1,11,1,1,1,Galeri Indonesia Kaya
1,0,1,1,1,Galeri Indonesia Kaya
1,1,1,1,1,Galeri Indonesia Kaya
0,20,1,1,1,Galeri Indonesia Kaya
1,7,1,1,1,Galeri Indonesia Kaya
0,20,1,1,1,Galeri Indonesia Kaya
1,16,1,1,1,Galeri Indonesia Kaya
1,14,1,1,1,Galeri Indonesia Kaya
1,10,1,1,1,Galeri Indonesia Kaya
0,8,1,1,1,Galeri Indonesia Kaya
1,4,1,1,1,Galeri Indonesia Kaya
0,5,1,1,1,Galeri Indonesia Kaya
1,10,1,1,1,Galeri Indonesia Kaya
0,10,1,1,1,Galeri Indonesia Kaya
1,1,1,1,1,Galeri Indonesia Kaya
1,9,1,1,1,Galeri Indonesia Kaya
1,13,1,1,1,Galeri Indonesia Kaya
1,11,1,1,1,Galeri Indonesia Kaya
1,22,1,1,1,Galeri Indonesia Kaya
1,21,1,1,1,Galeri Indonesia Kaya
0,19,2,1,1,Monumen Palagan Ambarawa
0,16,2,1,1,Monumen Palagan Ambarawa
1,20,2,1,1,Monumen Palagan Ambarawa
1,4,2,1,1,Monumen Palagan Ambarawa
0,6,2,1,1,Monumen Palagan Ambarawa
0,13,2,1,1,Monumen Palagan Ambarawa
0,0,2,1,1,Monumen Palagan Ambarawa
1,8,2,1,1,Monumen Palagan Ambarawa
0,9,2,1,1,Monumen Palagan Ambarawa
1,8,2,1,1,Monumen Palagan Ambarawa
0,12,2,1,1,Monumen Palagan Ambarawa
0,14,2,1,1,Monumen Palagan Ambarawa
0,14,2,1,1,Monumen Palagan Ambarawa
1,3,2,1,1,Monumen Palagan Ambarawa
0,19,2,1,1,Monumen Palagan Ambarawa
1,22,2,1,1,Monumen Palagan Ambarawa
1,7,2,1,1,Monumen Palagan Ambarawa
0,18,2,1,1,Monumen Palagan Ambarawa
0,1,2,1,1,Monumen Palagan Ambarawa
1,17,2,1,1,Monumen Palagan Ambarawa
1,12,2,1,1,Monumen Palagan Ambarawa
0,2,2,1,1,Monumen Palagan Ambarawa
0,13,2,1,1,Monumen Palagan Ambarawa
0,3,2,1,1,Monumen Palagan Ambarawa
1,5,2,1,1,Monumen Palagan Ambarawa
0,12,2,1,1,Monumen Palagan Ambarawa
1,9,2,1,1,Monumen Palagan Ambarawa
1,9,2,1,1,Monumen Palagan Ambarawa
1,13,2,1,1,Monumen Palagan Ambarawa
0,17,2,1,1,Monumen Palagan Ambarawa
0,16,2,1,1,Monumen Palagan Ambarawa
0,19,4,4,1,Sumur Gumuling
0,22,4,4,1,Sumur Gumuling
1,8,4,4,1,Sumur Gumuling
1,7,4,4,1,Sumur Gumuling
1,17,4,4,1,Sumur Gumuling
1,13,4,4,1,Sumur Gumuling
0,9,4,4,1,Sumur Gumuling
0,15,4,4,1,Sumur Gumuling
0,9,4,4,1,Sumur Gumuling
0,19,4,4,1,Sumur Gumuling
0,7,4,4,1,Sumur Gumuling
0,22,4,4,1,Sumur Gumuling
1,15,4,4,1,Sumur Gumuling
1,15,4,4,1,Sumur Gumuling
0,0,4,4,1,Sumur Gumuling
1,0,4,4,1,Sumur Gumuling
0,12,4,4,1,Sumur Gumuling
0,7,4,4,1,Sumur Gumuling
1,20,4,4,1,Sumur Gumuling
1,16,4,4,1,Sumur Gumuling
0,21,4,4,1,Sumur Gumuling
1,11,4,4,1,Sumur Gumuling
0,9,4,4,1,Sumur Gumuling
0,9,4,4,1,Sumur Gumuling
0,19,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,8,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,7,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,2,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,8,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,19,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,6,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,16,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,14,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,14,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,10,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,20,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,17,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,15,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,0,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,1,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,17,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,9,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,14,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,8,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,6,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,1,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,11,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,10,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,2,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,11,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,21,0,2,1,Babakan Siliwangi City Forest Path Bandung
1,19,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,16,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,16,0,2,1,Babakan Siliwangi City Forest Path Bandung
0,19,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
0,12,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
1,6,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
0,17,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
1,13,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
0,1,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
0,19,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
1,12,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
0,6,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
1,7,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
1,12,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
0,15,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
1,9,1,4,0,Waterboom PIK (Pantai Indah Kapuk)
0,19,1,0,1,Pulau Semak Daun
1,21,1,0,1,Pulau Semak Daun
1,12,1,0,1,Pulau Semak Daun
1,4,1,0,1,Pulau Semak Daun
0,13,1,0,1,Pulau Semak Daun
1,1,1,0,1,Pulau Semak Daun
1,11,1,0,1,Pulau Semak Daun
0,9,1,0,1,Pulau Semak Daun
1,14,1,0,1,Pulau Semak Daun
1,20,1,0,1,Pulau Semak Daun
0,7,1,0,1,Pulau Semak Daun
0,11,1,0,1,Pulau Semak Daun
1,0,1,0,1,Pulau Semak Daun
1,20,1,0,1,Pulau Semak Daun
0,19,1,0,1,Pulau Semak Daun
1,11,1,0,1,Pulau Semak Daun
0,6,1,0,1,Pulau Semak Daun
1,2,1,0,1,Pulau Semak Daun
0,2,1,0,1,Pulau Semak Daun
0,12,1,0,1,Pulau Semak Daun
0,15,1,0,1,Pulau Semak Daun
0,15,1,0,1,Pulau Semak Daun
0,21,1,0,1,Pulau Semak Daun
0,19,1,1,1,Museum Basoeki Abdullah
0,0,1,1,1,Museum Basoeki Abdullah
0,10,1,1,1,Museum Basoeki Abdullah
0,18,1,1,1,Museum Basoeki Abdullah
1,11,1,1,1,Museum Basoeki Abdullah
0,13,1,1,1,Museum Basoeki Abdullah
1,10,1,1,1,Museum Basoeki Abdullah
1,21,1,1,1,Museum Basoeki Abdullah
1,14,1,1,1,Museum Basoeki Abdullah
1,13,1,1,1,Museum Basoeki Abdullah
0,7,1,1,1,Museum Basoeki Abdullah
1,0,1,1,1,Museum Basoeki Abdullah
0,3,1,1,1,Museum Basoeki Abdullah
0,3,1,1,1,Museum Basoeki Abdullah
0,0,1,1,1,Museum Basoeki Abdullah
1,9,1,1,1,Museum Basoeki Abdullah
0,15,1,1,1,Museum Basoeki Abdullah
1,21,1,1,1,Museum Basoeki Abdullah
0,9,1,1,1,Museum Basoeki Abdullah
0,19,4,4,1,Galaxy Waterpark Jogja
1,22,4,4,1,Galaxy Waterpark Jogja
1,8,4,4,1,Galaxy Waterpark Jogja
1,20,4,4,1,Galaxy Waterpark Jogja
0,9,4,4,1,Galaxy Waterpark Jogja
1,6,4,4,1,Galaxy Waterpark Jogja
0,0,4,4,1,Galaxy Waterpark Jogja
0,12,4,4,1,Galaxy Waterpark Jogja
1,1,4,4,1,Galaxy Waterpark Jogja
1,8,4,4,1,Galaxy Waterpark Jogja
1,7,4,4,1,Galaxy Waterpark Jogja
0,20,4,4,1,Galaxy Waterpark Jogja
0,20,4,4,1,Galaxy Waterpark Jogja
1,5,4,4,1,Galaxy Waterpark Jogja
1,1,4,4,1,Galaxy Waterpark Jogja
1,20,4,4,1,Galaxy Waterpark Jogja
0,19,4,4,1,Galaxy Waterpark Jogja
0,9,4,4,1,Galaxy Waterpark Jogja
1,12,4,4,1,Galaxy Waterpark Jogja
0,7,4,4,1,Galaxy Waterpark Jogja
1,22,4,4,1,Galaxy Waterpark Jogja
0,17,4,4,1,Galaxy Waterpark Jogja
0,19,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,7,4,2,1,Puncak Gunung Api Purba - Nglanggeran
0,2,4,2,1,Puncak Gunung Api Purba - Nglanggeran
0,5,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,13,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,11,4,2,1,Puncak Gunung Api Purba - Nglanggeran
0,15,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,21,4,2,1,Puncak Gunung Api Purba - Nglanggeran
0,7,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,15,4,2,1,Puncak Gunung Api Purba - Nglanggeran
0,3,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,12,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,5,4,2,1,Puncak Gunung Api Purba - Nglanggeran
0,10,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,11,4,2,1,Puncak Gunung Api Purba - Nglanggeran
1,7,4,2,1,Puncak Gunung Api Purba - Nglanggeran
0,7,4,2,1,Puncak Gunung Api Purba - Nglanggeran
0,19,4,2,1,Bunker Kaliadem Merapi
0,16,4,2,1,Bunker Kaliadem Merapi
0,3,4,2,1,Bunker Kaliadem Merapi
1,17,4,2,1,Bunker Kaliadem Merapi
1,11,4,2,1,Bunker Kaliadem Merapi
0,15,4,2,1,Bunker Kaliadem Merapi
1,6,4,2,1,Bunker Kaliadem Merapi
0,11,4,2,1,Bunker Kaliadem Merapi
1,9,4,2,1,Bunker Kaliadem Merapi
0,10,4,2,1,Bunker Kaliadem Merapi
0,10,4,2,1,Bunker Kaliadem Merapi
1,15,4,2,1,Bunker Kaliadem Merapi
1,8,4,2,1,Bunker Kaliadem Merapi
0,2,4,2,1,Bunker Kaliadem Merapi
0,5,4,2,1,Bunker Kaliadem Merapi
1,9,4,2,1,Bunker Kaliadem Merapi
0,21,4,2,1,Bunker Kaliadem Merapi
1,7,4,2,1,Bunker Kaliadem Merapi
1,7,4,2,1,Bunker Kaliadem Merapi
1,12,4,2,1,Bunker Kaliadem Merapi
0,19,1,2,1,Cibubur Garden Diary (Cibugary)
1,21,1,2,1,Cibubur Garden Diary (Cibugary)
0,12,1,2,1,Cibubur Garden Diary (Cibugary)
0,18,1,2,1,Cibubur Garden Diary (Cibugary)
1,17,1,2,1,Cibubur Garden Diary (Cibugary)
1,20,1,2,1,Cibubur Garden Diary (Cibugary)
0,20,1,2,1,Cibubur Garden Diary (Cibugary)
1,15,1,2,1,Cibubur Garden Diary (Cibugary)
0,18,1,2,1,Cibubur Garden Diary (Cibugary)
1,10,1,2,1,Cibubur Garden Diary (Cibugary)
0,2,1,2,1,Cibubur Garden Diary (Cibugary)
1,12,1,2,1,Cibubur Garden Diary (Cibugary)
1,12,1,2,1,Cibubur Garden Diary (Cibugary)
0,1,1,2,1,Cibubur Garden Diary (Cibugary)
0,12,1,2,1,Cibubur Garden Diary (Cibugary)
1,4,1,2,1,Cibubur Garden Diary (Cibugary)
1,19,1,2,1,Cibubur Garden Diary (Cibugary)
1,16,1,2,1,Cibubur Garden Diary (Cibugary)
0,13,1,2,1,Cibubur Garden Diary (Cibugary)
0,19,1,1,1,Kampung Cina
0,22,1,1,1,Kampung Cina
1,3,1,1,1,Kampung Cina
0,15,1,1,1,Kampung Cina
0,0,1,1,1,Kampung Cina
1,3,1,1,1,Kampung Cina
1,1,1,1,1,Kampung Cina
0,17,1,1,1,Kampung Cina
1,9,1,1,1,Kampung Cina
0,15,1,1,1,Kampung Cina
1,5,1,1,1,Kampung Cina
0,18,1,1,1,Kampung Cina
1,20,1,1,1,Kampung Cina
1,20,1,1,1,Kampung Cina
1,14,1,1,1,Kampung Cina
0,15,1,1,1,Kampung Cina
0,17,1,1,1,Kampung Cina
0,17,1,1,1,Kampung Cina
1,11,1,1,1,Kampung Cina
0,19,0,4,1,Taman Badak
1,7,0,4,1,Taman Badak
1,7,0,4,1,Taman Badak
0,1,0,4,1,Taman Badak
1,4,0,4,1,Taman Badak
1,3,0,4,1,Taman Badak
0,20,0,4,1,Taman Badak
1,0,0,4,1,Taman Badak
1,10,0,4,1,Taman Badak
0,1,0,4,1,Taman Badak
0,2,0,4,1,Taman Badak
1,20,0,4,1,Taman Badak
0,19,0,4,1,Taman Badak
1,12,0,4,1,Taman Badak
1,12,0,4,1,Taman Badak
1,21,0,4,1,Taman Badak
0,0,3,1,1,Monumen Jalesveva Jayamahe
1,8,3,1,1,Monumen Jalesveva Jayamahe
1,20,3,1,1,Monumen Jalesveva Jayamahe
0,13,3,1,1,Monumen Jalesveva Jayamahe
1,1,3,1,1,Monumen Jalesveva Jayamahe
1,3,3,1,1,Monumen Jalesveva Jayamahe
1,7,3,1,1,Monumen Jalesveva Jayamahe
0,12,3,1,1,Monumen Jalesveva Jayamahe
1,1,3,1,1,Monumen Jalesveva Jayamahe
0,4,3,1,1,Monumen Jalesveva Jayamahe
0,4,3,1,1,Monumen Jalesveva Jayamahe
0,10,3,1,1,Monumen Jalesveva Jayamahe
1,9,3,1,1,Monumen Jalesveva Jayamahe
0,17,3,1,1,Monumen Jalesveva Jayamahe
0,17,3,1,1,Monumen Jalesveva Jayamahe
0,9,3,1,1,Monumen Jalesveva Jayamahe
0,6,3,1,1,Monumen Jalesveva Jayamahe
1,12,3,1,1,Monumen Jalesveva Jayamahe
0,2,3,1,1,Monumen Jalesveva Jayamahe
0,7,3,1,1,Monumen Jalesveva Jayamahe
1,20,3,1,1,Monumen Jalesveva Jayamahe
1,13,3,1,1,Monumen Jalesveva Jayamahe
0,0,0,4,0,Trans Studio Bandung
0,2,0,4,0,Trans Studio Bandung
0,9,0,4,0,Trans Studio Bandung
1,19,0,4,0,Trans Studio Bandung
1,21,0,4,0,Trans Studio Bandung
0,9,0,4,0,Trans Studio Bandung
1,16,0,4,0,Trans Studio Bandung
1,15,0,4,0,Trans Studio Bandung
1,10,0,4,0,Trans Studio Bandung
1,11,0,4,0,Trans Studio Bandung
0,11,0,4,0,Trans Studio Bandung
0,9,0,4,0,Trans Studio Bandung
0,2,0,4,0,Trans Studio Bandung
1,2,0,4,0,Trans Studio Bandung
1,10,0,4,0,Trans Studio Bandung
1,20,0,4,0,Trans Studio Bandung
0,9,0,4,0,Trans Studio Bandung
1,11,0,4,0,Trans Studio Bandung
0,0,4,4,1,The Lost World Castle
1,16,4,4,1,The Lost World Castle
1,20,4,4,1,The Lost World Castle
0,6,4,4,1,The Lost World Castle
0,13,4,4,1,The Lost World Castle
0,3,4,4,1,The Lost World Castle
1,3,4,4,1,The Lost World Castle
1,19,4,4,1,The Lost World Castle
1,1,4,4,1,The Lost World Castle
0,10,4,4,1,The Lost World Castle
0,9,4,4,1,The Lost World Castle
0,15,4,4,1,The Lost World Castle
1,5,4,4,1,The Lost World Castle
1,3,4,4,1,The Lost World Castle
1,11,4,4,1,The Lost World Castle
1,15,4,4,1,The Lost World Castle
1,15,4,4,1,The Lost World Castle
0,11,4,4,1,The Lost World Castle
1,19,4,4,1,The Lost World Castle
0,22,4,4,1,The Lost World Castle
0,14,4,4,1,The Lost World Castle
1,19,4,4,1,The Lost World Castle
0,1,4,4,1,The Lost World Castle
0,1,4,4,1,The Lost World Castle
0,9,4,4,1,The Lost World Castle
1,5,4,4,1,The Lost World Castle
1,9,4,4,1,The Lost World Castle
0,10,4,4,1,The Lost World Castle
1,12,4,4,1,The Lost World Castle
1,16,4,4,1,The Lost World Castle
0,0,4,0,1,Pantai Drini
1,18,4,0,1,Pantai Drini
1,8,4,0,1,Pantai Drini
1,1,4,0,1,Pantai Drini
0,18,4,0,1,Pantai Drini
0,16,4,0,1,Pantai Drini
1,5,4,0,1,Pantai Drini
1,11,4,0,1,Pantai Drini
1,1,4,0,1,Pantai Drini
1,15,4,0,1,Pantai Drini
1,11,4,0,1,Pantai Drini
0,8,4,0,1,Pantai Drini
0,16,4,0,1,Pantai Drini
1,5,4,0,1,Pantai Drini
0,5,4,0,1,Pantai Drini
0,12,4,0,1,Pantai Drini
0,11,4,0,1,Pantai Drini
1,11,4,0,1,Pantai Drini
0,21,4,0,1,Pantai Drini
1,14,4,0,1,Pantai Drini
0,12,4,0,1,Pantai Drini
1,21,4,0,1,Pantai Drini
0,0,4,0,1,Pantai Pulang Sawal
0,19,4,0,1,Pantai Pulang Sawal
1,20,4,0,1,Pantai Pulang Sawal
0,17,4,0,1,Pantai Pulang Sawal
0,13,4,0,1,Pantai Pulang Sawal
0,17,4,0,1,Pantai Pulang Sawal
0,14,4,0,1,Pantai Pulang Sawal
1,21,4,0,1,Pantai Pulang Sawal
0,15,4,0,1,Pantai Pulang Sawal
1,21,4,0,1,Pantai Pulang Sawal
1,14,4,0,1,Pantai Pulang Sawal
